"state","location_raw","county_name"
MO,"Gordonville","Cape Girardeau County"
MO,"Gower","Clinton County"
MO,"Grain Valley","Jackson County"
MO,"Granby","Newton County"
MO,"Grandin","Carter County"
MO,"Grandview","Jackson County"
MO,"Grant City","Worth County"
MO,"Green City","Sullivan County"
MO,"Green Ridge","Pettis County"
MO,"Greenfield","Dade County"
MO,"Greenville","Wayne County"
MO,"Greenwood","Jackson County"
MO,"Hale","Carroll County"
MO,"Hallsville","Boone County"
MO,"Hamilton","Caldwell County"
MO,"Hannibal","Marion County"
MO,"Hardin","Ray County"
MO,"Harrisonville","Cass County"
MO,"Hartville","Wright County"
MO,"Hawk Point","Lincoln County"
MO,"Hayti Heights","Pemiscot County"
MO,"Hayti","Pemiscot County"
MO,"Hazelwood","St. Louis County"
MO,"Henrietta","Ray County"
MO,"Herculaneum","Jefferson County"
MO,"Hermann","Gasconade County"
MO,"Hermitage","Hickory County"
MO,"Higginsville","Lafayette County"
MO,"High Hill","Montgomery County"
MO,"Highlandville","Christian County"
MO,"Hillsboro","Jefferson County"
MO,"Holcomb","Dunklin County"
MO,"Holden","Johnson County"
MO,"Hollister","Taney County"
MO,"Holt","Clay County"
MO,"Holts Summit","Callaway County"
MO,"Hornersville","Dunklin County"
MO,"Houston","Texas County"
MO,"Howardville","New Madrid County"
MO,"Humansville","Polk County"
MO,"Huntsville","Randolph County"
MO,"Hurley","Stone County"
MO,"Iberia","Miller County"
MO,"Independence","Jackson County"
MO,"Ironton","Iron County"
MO,"Jackson","Cape Girardeau County"
MO,"Jamestown","Moniteau County"
MO,"Jasper","Jasper County"
MO,"Jefferson City","Cole County"
MO,"Jennings","St. Louis County"
MO,"Jonesburg","Montgomery County"
MO,"Joplin","Jasper County"
MO,"Kahoka","Clark County"
MO,"Kansas City","Jackson County"
MO,"Kearney","Clay County"
MO,"Kelso","Scott County"
MO,"Kennett","Dunklin County"
MO,"Keyteville","Chariton County"
MO,"Kimberling City","Stone County"
MO,"King City","Gentry County"
MO,"Kingston","Caldwell County"
MO,"Kingsville","Johnson County"
MO,"Kinloch","St. Louis County"
MO,"Kirksville","Adair County"
MO,"Kirkwood","St. Louis County"
MO,"Knob Noster","Johnson County"
MO,"La Grange","Lewis County"
MO,"La Monte","Pettis County"
MO,"La Plata","Macon County"
MO,"Laddonia","Audrain County"
MO,"Ladue","St. Louis County"
MO,"Lake Lafayette","Lafayette County"
MO,"Lake Lotawana","Jackson County"
MO,"Lake Ozark","Miller County"
MO,"Lake Saint Louis","St. Charles County"
MO,"Lake Tapawingo","Jackson County"
MO,"Lake Waukomis","Platte County"
MO,"Lake Winnebago","Cass County"
MO,"Lakeshire","St. Louis County"
MO,"Lamar","Barton County"
MO,"Lanagan","McDonald County"
MO,"Lancaster","Schuyler County"
MO,"LaPlata","Macon County"
MO,"Lathrop","Clinton County"
MO,"Laurie","Morgan County"
MO,"Lawson","Ray County"
MO,"Leadington","St. Francois County"
MO,"Leadwood","St. Francois County"
MO,"Leasburg","Crawford County"
MO,"Lebanon","Laclede County"
MO,"Lee's Summit","Laclede County"
MO,"Lees Summit","Jackson County"
MO,"Leeton","Johnson County"
MO,"Lexington","Lafayette County"
MO,"Liberal","Barton County"
MO,"Liberty","Clay County"
MO,"Licking","Texas County"
MO,"Lilbourn","New Madrid County"
MO,"Lincoln","Benton County"
MO,"Linn Creek","Camden County"
MO,"Linn","Osage County"
MO,"Linneus","Linn County"
MO,"Lockwood","Dade County"
MO,"Lone Jack","Jackson County"
MO,"Louisiana","Pike County"
MO,"Lowry City","St. Clair County"
MO,"Macon","Macon County"
MO,"Malden","Dunklin County"
MO,"Manchester","St. Louis County"
MO,"Mansfield","Wright County"
MO,"Maplewood","St. Louis County"
MO,"Marble Hill","Bollinger County"
MO,"Marceline","Linn County"
MO,"Marionville","Lawrence County"
MO,"Marquand","Madison County"
MO,"Marshall","Saline County"
MO,"Marshfield","Webster County"
MO,"Marston","New Madrid County"
MO,"Marthasville","Warren County"
MO,"Martinsburg","Audrain County"
MO,"Maryland Heights","St. Louis County"
MO,"Maryville","Nodaway County"
MO,"Matthews","New Madrid County"
MO,"Maysville","DeKalb County"
MO,"Mayveiw","Lafayette County"
MO,"Memphis","Scotland County"
MO,"Merriam Woods","Taney County"
MO,"Mexico","Audrain County"
MO,"Milan","Sullivan County"
MO,"Miller","Lawrence County"
MO,"Miner","Scott County"
MO,"Moberly","Randolph County"
MO,"Moline Acres","St. Louis County"
MO,"Monett","Lawrence County"
MO,"Monroe City","Monroe County"
MO,"Montgomery City","Montgomery County"
MO,"Monticello","Lewis County"
MO,"Morehouse","New Madrid County"
MO,"Morley","Scott County"
MO,"Mosby","Clay County"
MO,"Moscow Mills","Lincoln County"
MO,"Mound City","Holt County"
MO,"Mount Vernon","Lawrence County"
MO,"Mountain Grove","Wright County"
MO,"Mountain View","Howell County"
MO,"Mt. Vernon","Lawrence County"
MO,"Napoleon","Lafayette County"
MO,"Naylor","Ripley County"
MO,"Neosho","Newton County"
MO,"Nevada","Vernon County"
MO,"New Bloomfield","Callaway County"
MO,"New Florence","Montgomery County"
MO,"New Franklin","Howard County"
MO,"New Haven","Franklin County"
MO,"New London","Ralls County"
MO,"New Madrid","New Madrid County"
MO,"New Melle","St. Charles County"
MO,"Newburg","Phelps County"
MO,"Niangua","Webster County"
MO,"Nixa","Christian County"
MO,"Noel","McDonald County"
MO,"Norborne","Carroll County"
MO,"Normandy","St. Louis County"
MO,"North Kansas City","Clay County"
MO,"Northmoor","Platte County"
MO,"Norwood","Wright County"
MO,"O'fallon","St. Charles County"
MO,"O'Fallon","St. Charles County"
MO,"Oak Grove","Jackson County"
MO,"Oakview","Clay County"
MO,"Odessa","Lafayette County"
MO,"Ofallon","St. Charles County"
MO,"OFallon","St. Charles County"
MO,"Old Monroe","Lincoln County"
MO,"Olivette","St. Louis County"
MO,"Oran","Scott County"
MO,"Oregon","Holt County"
MO,"Oronogo","Jasper County"
MO,"Orrick","Ray County"
MO,"Osage Beach","Camden County"
MO,"Osceola","St. Clair County"
MO,"Otterville","Cooper County"
MO,"Overland","St. Louis County"
MO,"Owensville","Gasconade County"
MO,"Ozark","Christian County"
MO,"Pacific","Franklin County"
MO,"Pagedale","St. Louis County"
MO,"Palmyra","Marion County"
MO,"Paris","Monroe County"
MO,"Park Hills","St. Francois County"
MO,"Parkville","Platte County"
MO,"Parma","New Madrid County"
MO,"Peculiar","Cass County"
MO,"Perry","Ralls County"
MO,"Perryville","Perry County"
MO,"Pevely","Jefferson County"
MO,"Piedmont","Wayne County"
MO,"Pierce City","Lawrence County"
MO,"Pilot Grove","Cooper County"
MO,"Pilot Knob","Iron County"
MO,"Pineville","McDonald County"
MO,"Platte City","Platte County"
MO,"Platte Woods","Platte County"
MO,"Plattsburg","Clinton County"
MO,"Pleasant Hill","Cass County"
MO,"Pleasant Hope","Polk County"
MO,"Pleasant Valley","Clay County"
MO,"Polo","Caldwell County"
MO,"Poplar Bluff","Butler County"
MO,"Portageville","New Madrid County"
MO,"Potosi","Washington County"
MO,"Prairie Home","Cooper County"
MO,"Princeton","Mercer County"
MO,"Purdy","Barry County"
MO,"Puxico","Stoddard County"
MO,"Queen City","Schuyler County"
MO,"Qulin","Butler County"
MO,"Raymore","Cass County"
MO,"Raytown","Jackson County"
MO,"Reeds Spring","Stone County"
MO,"Republic","Greene County"
MO,"Rich Hill","Bates County"
MO,"Richland","Pulaski County"
MO,"Richmond Heights","St. Louis County"
MO,"Richmond","Ray County"
MO,"Risco","New Madrid County"
MO,"Riverside","Platte County"
MO,"Riverview","St. Louis County"
MO,"Rock Port","Atchison County"
MO,"Rockaway Beach","Taney County"
MO,"Rogersville","Webster County"
MO,"Rolla","Phelps County"
MO,"Rosebud","Gasconade County"
MO,"Saint Joseph","Buchanan County"
MO,"Salem","Dent County"
MO,"Salisbury","Chariton County"
MO,"Sarcoxie","Jasper County"
MO,"Savannah","Andrew County"
MO,"Scott City","Scott County"
MO,"Sedalia","Pettis County"
MO,"Seligman","Barry County"
MO,"Senath","Dunklin County"
MO,"Seneca","Newton County"
MO,"Seymour","Webster County"
MO,"Shelbina","Shelby County"
MO,"Shelbyville","Shelby County"
MO,"Sheldon","Vernon County"
MO,"Shrewsbury","St. Louis County"
MO,"Sikeston","Scott County"
MO,"Silex","Lincoln County"
MO,"Slater","Saline County"
MO,"Smithton","Pettis County"
MO,"Smithville","Clay County"
MO,"Southwest City","McDonald County"
MO,"Sparta","Christian County"
MO,"Springfield","Greene County"
MO,"St Robert","Pulaski County"
MO,"St. Ann","St. Louis County"
MO,"St. Charles","St. Charles County"
MO,"St. Clair","Franklin County"
MO,"St. James","Phelps County"
MO,"St. John","St. Louis County"
MO,"St. Joseph","Buchanan County"
MO,"St. Louis","St. Louis County"
MO,"St. Mary","Ste. Genevieve County"
MO,"St. Peters","St. Charles County"
MO,"St. Robert","Pulaski County"
MO,"Ste. Genevieve","Ste. Genevieve County"
MO,"Steele","Pemiscot County"
MO,"Steelville","Crawford County"
MO,"Stewartsville","DeKalb County"
MO,"Stockton","Cedar County"
MO,"Stover","Morgan County"
MO,"Strafford","Greene County"
MO,"Strasburg","Cass County"
MO,"Sturgeon","Boone County"
MO,"Sugar Creek","Jackson County"
MO,"Sullivan","Franklin County"
MO,"Summersville","Texas County"
MO,"Sunrise Beach","Camden County"
MO,"Sunset Hills","St. Louis County"
MO,"Sweet Springs","Saline County"
MO,"Tarkio","Atchison County"
MO,"Thayer","Oregon County"
MO,"Theodosia","Ozark County"
MO,"Tipton","Moniteau County"
MO,"Tracy","Platte County"
MO,"Trenton","Grundy County"
MO,"Trimble","Clinton County"
MO,"Troy","Lincoln County"
MO,"Truesdale","Warren County"
MO,"Tuscumbia","Miller County"
MO,"Union","Franklin County"
MO,"Unionville","Putnam County"
MO,"University City","St. Louis County"
MO,"Uplands Park","St. Louis County"
MO,"Urbana","Dallas County"
MO,"Van Buren","Carter County"
MO,"Vandalia","Audrain County"
MO,"Velda City","St. Louis County"
MO,"Verona","Lawrence County"
MO,"Versailles","Morgan County"
MO,"Viburnum","Iron County"
MO,"Vienna","Maries County"
MO,"Village Of Country Club","Andrew County"
MO,"Vinita Park","St. Louis County"
MO,"Walker","Vernon County"
MO,"Walnut Grove","Greene County"
MO,"Wardell","Pemiscot County"
MO,"Warrensburg","Johnson County"
MO,"Warrenton","Warren County"
MO,"Warsaw","Benton County"
MO,"Warson Woods","St. Louis County"
MO,"Washburn","Barry County"
MO,"Washington","Franklin County"
MO,"Waverly","Lafayette County"
MO,"Waynesville","Pulaski County"
MO,"Weatherby Lake","Platte County"
MO,"Webb City","Jasper County"
MO,"Webster Groves","St. Louis County"
MO,"Weldon Spring","St. Charles County"
MO,"Wellington","Lafayette County"
MO,"Wellsville","Montgomery County"
MO,"Wentzville","St. Charles County"
MO,"West Plains","Howell County"
MO,"Weston","Platte County"
MO,"Wheaton","Barry County"
MO,"Willard","Greene County"
MO,"Williamsville","Wayne County"
MO,"Willow Springs","Howell County"
MO,"Winfield","Lincoln County"
MO,"Winona","Shannon County"
MO,"Wood Heights","Ray County"
MO,"Wright City","Warren County"
MO,"Wyatt","Mississippi County"
MS,"01","Adams County"
MS,"02","Alcorn County"
MS,"03","Amite County"
MS,"04","Attala County"
MS,"05","Benton County"
MS,"06","Bolivar County"
MS,"07","Calhoun County"
MS,"08","Carroll County"
MS,"09","Chickasaw County"
MS,"10","Choctaw County"
MS,"11","Claiborne County"
MS,"12","Clarke County"
MS,"13","Clay County"
MS,"14","Coahoma County"
MS,"15","Copiah County"
MS,"16","Covington County"
MS,"17","DeSoto County"
MS,"18","Forrest County"
MS,"19","Franklin County"
MS,"20","George County"
MS,"21","Greene County"
MS,"22","Grenada County"
MS,"23","Hancock County"
MS,"24","Harrison County"
MS,"25","Hinds County"
MS,"26","Holmes County"
MS,"27","Humphreys County"
MS,"28","Issaquena County"
MS,"29","Itawamba County"
MS,"30","Jackson County"
MS,"31","Jasper County"
MS,"32","Jefferson County"
MS,"33","Jefferson Davis County"
MS,"34","Jones County"
MS,"35","Kemper County"
MS,"36","Lafayette County"
MS,"37","Lamar County"
MS,"38","Lauderdale County"
MS,"39","Lawrence County"
MS,"40","Leake County"
MS,"41","Lee County"
MS,"42","Leflore County"
MS,"43","Lincoln County"
MS,"44","Lowndes County"
MS,"45","Madison County"
MS,"46","Marion County"
MS,"47","Marshall County"
MS,"48","Monroe County"
MS,"49","Montgomery County"
MS,"50","Neshoba County"
MS,"51","Newton County"
MS,"52","Noxubee County"
MS,"53","Oktibbeha County"
MS,"54","Panola County"
MS,"55","Pearl River County"
MS,"56","Perry County"
MS,"57","Pike County"
MS,"58","Pontotoc County"
MS,"59","Prentiss County"
MS,"60","Quitman County"
MS,"61","Rankin County"
MS,"62","Scott County"
MS,"63","Sharkey County"
MS,"64","Simpson County"
MS,"65","Smith County"
MS,"66","Stone County"
MS,"67","Sunflower County"
MS,"68","Tallahatchie County"
MS,"69","Tate County"
MS,"70","Tippah County"
MS,"71","Tishomingo County"
MS,"72","Tunica County"
MS,"73","Union County"
MS,"74","Walthall County"
MS,"75","Warren County"
MS,"76","Washington County"
MS,"77","Wayne County"
MS,"78","Webster County"
MS,"79","Wilkinson County"
MS,"80","Winston County"
MS,"81","Yalobusha County"
MS,"82","Yazoo County"
NC,"1","Alamance"
NC,"10","Brunswick"
NC,"100","Yancey"
NC,"101","A1"
NC,"102","B1"
NC,"103","B2"
NC,"104","B3"
NC,"105","B4"
NC,"106","B5"
NC,"107","B6"
NC,"108","B7"
NC,"109","B8"
NC,"11","Buncombe"
NC,"110","C1"
NC,"111","C2"
NC,"112","A2"
NC,"113","C3"
NC,"114","C4"
NC,"115","C5"
NC,"116","C6"
NC,"117","C7"
NC,"118","D1"
NC,"119","D2"
NC,"12","Burke"
NC,"120","D3"
NC,"121","D4"
NC,"122","D5"
NC,"123","A3"
NC,"124","D6"
NC,"125","E1"
NC,"126","E2"
NC,"127","E3"
NC,"128","E4"
NC,"129","E5"
NC,"13","Cabarrus"
NC,"130","E6"
NC,"131","F1"
NC,"132","F2"
NC,"133","F3"
NC,"134","A4"
NC,"135","F4"
NC,"136","F5"
NC,"137","G1"
NC,"138","G2"
NC,"139","G3"
NC,"14","Caldwell"
NC,"140","G4"
NC,"141","G5"
NC,"142","G6"
NC,"143","G7"
NC,"144","H1"
NC,"145","A5"
NC,"146","H2"
NC,"147","H3"
NC,"148","H4"
NC,"149","H5"
NC,"15","Camden"
NC,"150","H6"
NC,"151","A6"
NC,"152","A7"
NC,"153","A8"
NC,"154","A9"
NC,"155","C8"
NC,"156","D7"
NC,"157","E7"
NC,"16","Carteret"
NC,"17","Caswell"
NC,"18","Catawba"
NC,"19","Chatham"
NC,"2","Alexander"
NC,"20","Cherokee"
NC,"21","Chowan"
NC,"22","Clay"
NC,"23","Cleveland"
NC,"24","Columbus"
NC,"25","Craven"
NC,"26","Cumberland"
NC,"27","Currituck"
NC,"28","Dare"
NC,"29","Davidson"
NC,"3","Alleghany"
NC,"30","Davie"
NC,"31","Duplin"
NC,"32","Durham"
NC,"33","Edgecombe"
NC,"34","Forsyth"
NC,"35","Franklin"
NC,"36","Gaston"
NC,"37","Gates"
NC,"38","Graham"
NC,"39","Granville"
NC,"4","Anson"
NC,"40","Greene"
NC,"41","Guilford"
NC,"42","Halifax"
NC,"43","Harnett"
NC,"44","Haywood"
NC,"45","Henderson"
NC,"46","Hertford"
NC,"47","Hoke"
NC,"48","Hyde"
NC,"49","Iredell"
NC,"5","Ashe"
NC,"50","Jackson"
NC,"51","Johnston"
NC,"52","Jones"
NC,"53","Lee"
NC,"54","Lenoir"
NC,"55","Lincoln"
NC,"56","Macon"
NC,"57","Madison"
NC,"58","Martin"
NC,"59","McDowell"
NC,"6","Avery"
NC,"60","Mecklenburg"
NC,"61","Mitchell"
NC,"62","Montgomery"
NC,"63","Moore"
NC,"64","Nash"
NC,"65","New Hanover"
NC,"66","Northampton"
NC,"67","Onslow"
NC,"68","Orange"
NC,"69","Pamlico"
NC,"7","Beaufort"
NC,"70","Pasquotank"
NC,"71","Pender"
NC,"72","Perquimans"
NC,"73","Person"
NC,"74","Pitt"
NC,"75","Polk"
NC,"76","Randolph"
NC,"77","Richmond"
NC,"78","Robeson"
NC,"79","Rockingham"
NC,"8","Bertie"
NC,"80","Rowan"
NC,"81","Rutherford"
NC,"82","Sampson"
NC,"83","Scotland"
NC,"84","Stanly"
NC,"85","Stokes"
NC,"86","Surry"
NC,"87","Swain"
NC,"88","Transylvania"
NC,"89","Tyrell"
NC,"9","Bladen"
NC,"90","Union"
NC,"91","Vance"
NC,"92","Wake"
NC,"93","Warren"
NC,"94","Washington"
NC,"95","Watauga"
NC,"96","Wayne"
NC,"97","Wilkes"
NC,"98","Wilson"
NC,"99","Yadkin"
NC,"A8","Carteret County"
NC,"B1","Cumberland County"
NC,"B2","Sampson County"
NC,"B3","Onslow County"
NC,"B7","Robeson County"
NC,"B8","Harnett County"
NC,"C2","Wayne County"
NC,"C3","Wake County"
NC,"C6","Johnston County"
NC,"D2","Guilford County"
NC,"D3","Rockingham County"
NC,"D5","Alamance County"
NC,"D6","Randolph County"
NC,"D7","Orange County"
NC,"E1","Davidson County"
NC,"E3","Rowan County"
NC,"E4","Forsyth County"
NC,"E6","Cabarrus County"
NC,"F1","Burke County"
NC,"G4","Buncombe County"
NC,"H1","Gaston County"
NC,"H4","Cleveland County"
NC,"H5","Mecklenburg County"
NC,"McDowell","McDowell County"
NC,"Tyrell","Tyrrell County"
NE,"McPherson","McPherson County"
NJ,"Aberdeen Twp","Monmouth County"
NJ,"Absecon City","Atlantic County"
NJ,"Alexandria Twp","Hunterdon County"
NJ,"Allamuchy Twp","Warren County"
NJ,"Allendale Boro","Bergen County"
NJ,"Allenhurst Boro","Monmouth County"
NJ,"Allentown Boro","Monmouth County"
NJ,"Alloway Twp","Salem County"
NJ,"Alpha Boro","Warren County"
NJ,"Alpine Boro","Bergen County"
NJ,"Andover Boro","Sussex County"
NJ,"Andover Twp","Sussex County"
NJ,"Asbury Park City","Monmouth County"
NJ,"Atlantic City","Atlantic County"
NJ,"Atlantic Highlands Boro","Monmouth County"
NJ,"Audubon Boro","Camden County"
NJ,"Avalon Boro","Cape May County"
NJ,"Avon-By-The-Sea Boro","Monmouth County"
NJ,"Barnegat Light Boro","Ocean County"
NJ,"Barnegat Twp","Ocean County"
NJ,"Barrington Boro","Camden County"
NJ,"Bass River Twp","Burlington County"
NJ,"Bay Head Boro","Ocean County"
NJ,"Bayonne City","Hudson County"
NJ,"Beach Haven Boro","Ocean County"
NJ,"Beachwood Boro","Ocean County"
NJ,"Bedminster Twp","Somerset County"
NJ,"Belleville Twp","Essex County"
NJ,"Bellmawr Boro","Camden County"
NJ,"Belmar Boro","Monmouth County"
NJ,"Belvidere Bridge","Warren County"
NJ,"Belvidere Town","Warren County"
NJ,"Bergenfield Boro","Bergen County"
NJ,"Berkeley Heights Twp","Union County"
NJ,"Berkeley Twp","Ocean County"
NJ,"Berlin Boro","Camden County"
NJ,"Berlin Twp","Camden County"
NJ,"Bernards Twp","Somerset County"
NJ,"Bernardsville Boro","Somerset County"
NJ,"Bethlehem Twp","Hunterdon County"
NJ,"Beverly City","Burlington County"
NJ,"Blairstown Twp","Warren County"
NJ,"Bloomfield Twp","Essex County"
NJ,"Bloomingdale Boro","Passaic County"
NJ,"Bloomsbury Boro","Hunterdon County"
NJ,"Bogota Boro","Bergen County"
NJ,"Boonton Town","Morris County"
NJ,"Boonton Twp","Morris County"
NJ,"Bordentown City","Burlington County"
NJ,"Bordentown Twp","Burlington County"
NJ,"Bound Brook Boro","Somerset County"
NJ,"Bradley Beach Boro","Monmouth County"
NJ,"Branchburg Twp","Somerset County"
NJ,"Branchville Boro","Sussex County"
NJ,"Brick Twp","Ocean County"
NJ,"Bridgeton City","Cumberland County"
NJ,"Bridgewater Twp","Somerset County"
NJ,"Brielle Boro","Monmouth County"
NJ,"Brigantine City","Atlantic County"
NJ,"Brooklawn Boro","Camden County"
NJ,"Buena Boro","Atlantic County"
NJ,"Buena Vista Twp","Atlantic County"
NJ,"Burlington City","Burlington County"
NJ,"Burlington Twp","Burlington County"
NJ,"Butler Boro","Morris County"
NJ,"Byram Twp","Sussex County"
NJ,"Caldwell Boro","Essex County"
NJ,"Calhoun St. Bridge","Mercer County"
NJ,"Camden City","Camden County"
NJ,"Cape May City","Cape May County"
NJ,"Cape May Point Boro","Cape May County"
NJ,"Carlstadt Boro","Bergen County"
NJ,"Carneys Point Twp","Salem County"
NJ,"Carteret Boro","Middlesex County"
NJ,"Cedar Grove Twp","Essex County"
NJ,"Chatham Boro","Morris County"
NJ,"Chatham Twp","Morris County"
NJ,"Cheesequake State Park","Middlesex County"
NJ,"Cherry Hill Twp","Camden County"
NJ,"Chesilhurst Boro","Camden County"
NJ,"Chester Boro","Morris County"
NJ,"Chester Twp","Morris County"
NJ,"Chesterfield Twp","Burlington County"
NJ,"Cinnaminson Twp","Burlington County"
NJ,"City Of Orange Twp","Essex County"
NJ,"Clark Twp","Union County"
NJ,"Clayton Boro","Gloucester County"
NJ,"Cliffside Park Boro","Bergen County"
NJ,"Clifton City","Passaic County"
NJ,"Clinton Boro","Monmouth County"
NJ,"Clinton Town","Hunterdon County"
NJ,"Clinton Twp","Hunterdon County"
NJ,"Closter Boro","Bergen County"
NJ,"Collingswood Boro","Camden County"
NJ,"Colts Neck Twp","Monmouth County"
NJ,"Columbia Pedestrian Bridge","Warren County"
NJ,"Columbia Toll Bridge","Warren County"
NJ,"Commercial Twp","Cumberland County"
NJ,"Corbin City","Atlantic County"
NJ,"Cranbury Twp","Middlesex County"
NJ,"Cranford Twp","Union County"
NJ,"Deal Boro","Monmouth County"
NJ,"Deerfield Twp","Cumberland County"
NJ,"Delanco Twp","Burlington County"
NJ,"Delaware Twp","Hunterdon County"
NJ,"Delran Twp","Burlington County"
NJ,"Demarest Boro","Bergen County"
NJ,"Dennis Twp","Cape May County"
NJ,"Denville Twp","Morris County"
NJ,"Deptford Twp","Gloucester County"
NJ,"Dover Town","Morris County"
NJ,"Dover Twp","Ocean County"
NJ,"Downe Twp","Cumberland County"
NJ,"Dunellen Boro","Middlesex County"
NJ,"Eagleswood Twp","Ocean County"
NJ,"East Amwell Twp","Hunterdon County"
NJ,"East Brunswick Twp","Middlesex County"
NJ,"East Greenwich Twp","Gloucester County"
NJ,"East Hanover Twp","Morris County"
NJ,"East Newark Boro","Hudson County"
NJ,"East Orange City","Essex County"
NJ,"East Rutherford Boro","Bergen County"
NJ,"East Rutherford Twp","Bergen County"
NJ,"East Windsor Twp","Mercer County"
NJ,"Eastampton Twp","Burlington County"
NJ,"Eatontown Boro","Monmouth County"
NJ,"Edgewater Boro","Ocean County"
NJ,"Edgewater Park Twp","Burlington County"
NJ,"Edison Twp","Middlesex County"
NJ,"Egg Harbor City","Atlantic County"
NJ,"Egg Harbor Twp","Atlantic County"
NJ,"Elizabeth City","Union County"
NJ,"Elk Twp","Gloucester County"
NJ,"Elmer Boro","Salem County"
NJ,"Elmwood Park Boro","Bergen County"
NJ,"Elsinboro Twp","Salem County"
NJ,"Emerson Boro","Monmouth County"
NJ,"Englewood City","Bergen County"
NJ,"Englewood Cliffs Boro","Bergen County"
NJ,"Englishtown Boro","Monmouth County"
NJ,"Essex Fells Boro","Essex County"
NJ,"Estell Manor City","Atlantic County"
NJ,"Evesham Twp","Burlington County"
NJ,"Ewing Twp","Mercer County"
NJ,"Fair Haven Boro","Monmouth County"
NJ,"Fair Lawn Boro","Bergen County"
NJ,"Fairfield Twp","Cumberland County"
NJ,"Fairview Boro","Morris County"
NJ,"Fanwood Boro","Union County"
NJ,"Far Hills Boro","Somerset County"
NJ,"Farmingdale Boro","Monmouth County"
NJ,"Fieldsboro Boro","Burlington County"
NJ,"Flemington Boro","Hunterdon County"
NJ,"Florence Twp","Burlington County"
NJ,"Florham Park Boro","Morris County"
NJ,"Florham Park","Morris County"
NJ,"Folsom Boro","Atlantic County"
NJ,"Fort Lee Boro","Bergen County"
NJ,"Frankford Twp","Sussex County"
NJ,"Franklin Boro","Sussex County"
NJ,"Franklin Lakes Boro","Bergen County"
NJ,"Franklin Twp","Somerset County"
NJ,"Fredon Twp","Sussex County"
NJ,"Freehold Boro","Monmouth County"
NJ,"Freehold Twp","Monmouth County"
NJ,"Frelinghuysen Twp","Warren County"
NJ,"Frenchtown Boro","Hunterdon County"
NJ,"Frenchtown Bridge","Bucks County"
NJ,"Galloway Twp","Atlantic County"
NJ,"Garfield City","Bergen County"
NJ,"Garwood Boro","Union County"
NJ,"Gibbsboro Boro","Camden County"
NJ,"Glassboro Boro","Gloucester County"
NJ,"Glen Gardner Boro","Hunterdon County"
NJ,"Glen Ridge Boro","Essex County"
NJ,"Glen Rock Boro","Bergen County"
NJ,"Gloucester City","Camden County"
NJ,"Gloucester Twp","Camden County"
NJ,"Green Brook Twp","Somerset County"
NJ,"Green Twp","Sussex County"
NJ,"Greenwich Twp","Gloucester County"
NJ,"Guttenberg Town","Hudson County"
NJ,"Hackensack City","Bergen County"
NJ,"Hackettstown Town","Warren County"
NJ,"Haddon Heights Boro","Camden County"
NJ,"Haddon Twp","Camden County"
NJ,"Haddonfield Boro","Camden County"
NJ,"Hainesport Twp","Burlington County"
NJ,"Haledon Boro","Passaic County"
NJ,"Hamburg Boro","Sussex County"
NJ,"Hamilton Twp","Mercer County"
NJ,"Hammonton Town","Atlantic County"
NJ,"Hampton Boro","Hunterdon County"
NJ,"Hampton Twp","Sussex County"
NJ,"Hanover Twp","Morris County"
NJ,"Harding Twp","Morris County"
NJ,"Hardwick Twp","Warren County"
NJ,"Hardyston Twp","Sussex County"
NJ,"Harmony Twp","Warren County"
NJ,"Harrington Park Boro","Bergen County"
NJ,"Harrison Town","Gloucester County"
NJ,"Harrison Twp","Gloucester County"
NJ,"Hasbrouck Heights Boro","Bergen County"
NJ,"Haworth Boro","Bergen County"
NJ,"Hawthorne Boro","Passaic County"
NJ,"Hazlet Twp","Monmouth County"
NJ,"High Bridge Boro","Hunterdon County"
NJ,"Highland Park Boro","Middlesex County"
NJ,"Highlands Boro","Monmouth County"
NJ,"Hightstown Boro","Mercer County"
NJ,"Hillsboro Twp","Somerset County"
NJ,"Hillsdale Boro","Bergen County"
NJ,"Hillside Twp","Union County"
NJ,"Ho-Ho-Kus Boro","Bergen County"
NJ,"Hoboken City","Hudson County"
NJ,"Holland Twp","Hunterdon County"
NJ,"Holmdel Twp","Monmouth County"
NJ,"Hopatcong Boro","Sussex County"
NJ,"Hope Twp","Warren County"
NJ,"Hopewell Boro","Mercer County"
NJ,"Hopewell Twp","Mercer County"
NJ,"Howell Twp","Monmouth County"
NJ,"I78 Toll Bridge","Warren County"
NJ,"Independence Twp","Warren County"
NJ,"Interlaken Boro","Monmouth County"
NJ,"Irvington Twp","Essex County"
NJ,"Island Heights Boro","Ocean County"
NJ,"Jackson Twp","Ocean County"
NJ,"Jamesburg Boro","Middlesex County"
NJ,"Jefferson Twp","Morris County"
NJ,"Jersey City","Hudson County"
NJ,"Keansburg Boro","Monmouth County"
NJ,"Kearney Town","Hudson County"
NJ,"Kearny Town","Hudson County"
NJ,"Kenilworth Boro","Union County"
NJ,"Keyport Boro","Monmouth County"
NJ,"Kingwood Twp","Hunterdon County"
NJ,"Kinnelon Boro","Morris County"
NJ,"Knowlton Twp","Warren County"
NJ,"Lacey Twp","Ocean County"
NJ,"Lafayette Twp","Sussex County"
NJ,"Lakehurst Boro","Ocean County"
NJ,"Lakewood Twp","Ocean County"
NJ,"Lambertville Bridge","Hunterdon County"
NJ,"Lambertville City","Hunterdon County"
NJ,"Lambertville Toll Bridge","Hunterdon County"
